eval_time_elapsed,eval_eplenmean,eval_qs,eval mean 100 episode reward,eval_qs_difference,total timesteps,eval_discount_q,eval_abs_qs_difference,eval_ep_rewmean,episodes,discount_q,qs_difference,fps,ep_rewmean,update_time,eplenmean,time_elapsed,act_time,n_updates,train_time,env_time,qs_abs_difference,qs_mean,mean 100 episode reward,current_lr,q_grad_norm,qfs_loss
0,11.0,-1.7786884,0.6,-0.06550412564289565,1,0.8574584206517006,0.6570774,0.6604333636363637,,,,,,,,,,,,,,,,,,
,,,,,102,,,,4,7.088585013345793,-7.086720801260462,67,19.89843775,0,25.5,1,0,0,0,0,7.086720801260462,-0.33948937,19.9,0.0003,,
,,,,,193,,,,8,5.9138662350170925,-1.5856623073342209,113,16.737241375,0,24.125,1,0,0,0,0,3.267265940636828,-0.19599035,16.7,0.0003,,
,,,,,282,,,,12,19.716971693106583,-17.521585180231593,149,17.11314225,0,23.5,1,0,0,0,0,17.521585180231593,-0.08957527,17.1,0.0003,,
,,,,,402,,,,16,1.7034534486717807,-2.3971398367957244,184,22.40689475,0,25.125,2,0,0,0,0,2.3971398367957244,-0.22117904,22.4,0.0003,,
,,,,,472,,,,20,8.977817446880746,-7.934148756798832,205,20.8639669,0,23.6,2,0,0,0,0,7.934148756798832,0.027118333,20.9,0.0003,,
,,,,,533,,,,24,4.544904173457788,-3.055784810728572,215,19.33155495833333,0,22.208333333333332,2,0,0,0,1,3.160828749135968,-0.06632346,19.3,0.0003,,
,,,,,665,,,,28,2.811957867251814,-4.331090377635304,239,19.852546607142852,0,23.75,2,0,0,0,1,4.331090377635304,0.13351348,19.9,0.0003,,
,,,,,789,,,,32,3.778278722044129,-5.906021902834789,252,20.0953555,0,24.65625,3,0,0,0,1,5.906021902834789,-0.2239483,20.1,0.0003,,
,,,,,847,,,,36,9.105753879735566,-4.26216454017361,255,18.87413488888889,0,23.52777777777778,3,0,0,0,1,4.484021888701201,-0.15032373,18.9,0.0003,,
,,,,,931,,,,40,3.6291625674715284,-3.682359762030738,260,18.469907175,0,23.275,3,0,0,0,1,3.682359762030738,0.16867211,18.5,0.0003,,
,,,,,1019,,,,44,8.229389571826413,-7.413983925209011,264,18.24669588636364,0,23.15909090909091,3,0,0,0,1,7.413983925209011,-0.4508137,18.2,0.0003,,
,,,,,1104,,,,48,4.567004659609227,-3.8154305279725764,265,18.527700958333334,1,23.0,4,0,0,0,1,3.859504251010306,0.06769688,18.5,0.0003,,
,,,,,1209,,,,52,6.943015118214568,-9.653051337528392,269,19.227957134615384,1,23.25,4,0,0,0,1,9.653051337528392,0.0019248091,19.2,0.0003,,
,,,,,1287,,,,56,8.205078459231883,-8.168398223102196,277,18.961703678571432,1,22.982142857142858,4,0,0,0,1,8.168398223102196,-0.053583708,19.0,0.0003,,
,,,,,1371,,,,60,7.019415448197492,-5.449298579757048,276,18.77219265,1,22.85,4,0,0,0,2,5.449298579757048,-0.12921941,18.8,0.0003,,
,,,,,1474,,,,64,18.453281997558474,-19.85406093273011,277,18.951216015625,1,23.03125,5,0,0,0,2,19.85406093273011,-0.24439304,19.0,0.0003,,
,,,,,1599,,,,68,10.22899866493817,-13.805124341968293,281,20.088792529411766,1,23.514705882352942,5,0,0,0,2,13.805124341968293,-0.4631601,20.1,0.0003,,
,,,,,1665,,,,72,10.486712797050139,-8.771688315707651,279,19.686555055555555,1,23.125,5,0,0,0,2,8.771688315707651,-0.36475757,19.7,0.0003,,
,,,,,1732,,,,76,4.010487748416471,-2.2345323173842258,275,19.497696934210527,2,22.789473684210527,6,0,0,0,2,2.5439141115899035,0.10099222,19.5,0.0003,,
,,,,,1843,,,,80,12.140121266218275,-16.12506632285706,274,20.1060523875,2,23.0375,6,0,0,0,2,16.12506632285706,-0.31523436,20.1,0.0003,,
,,,,,1938,,,,84,5.826300751924336,-6.054182145571185,272,19.967396321428573,2,23.071428571428573,7,0,0,0,2,6.054182145571185,-0.39183426,20.0,0.0003,,
,,,,,2016,,,,88,5.886575179128813,-5.697612995092104,268,19.750462670454546,2,22.90909090909091,7,0,0,0,2,5.697612995092104,-0.1063331,19.8,0.0003,,
,,,,,2112,,,,92,9.36354128508031,-10.623872564242552,264,19.73095219565218,3,22.956521739130434,7,0,0,0,2,10.623872564242552,-0.08354911,19.7,0.0003,,
,,,,,2196,,,,96,4.183595583324507,-4.514803076656446,270,19.641998677083333,3,22.875,8,0,0,0,3,4.514803076656446,0.18727502,19.6,0.0003,,
,,,,,2274,,,,100,4.102377168539652,-4.405962704920727,266,19.45708525,3,22.74,8,0,0,0,3,4.405962704920727,-0.34069213,19.5,0.0003,,
,,,,,2356,,,,104,6.936606126424209,-7.27299827651682,262,19.331955820000005,3,22.54,8,0,0,0,3,7.27299827651682,0.064669,19.3,0.0003,,
,,,,,2424,,,,108,4.908381551370643,-2.899791659970439,258,19.23112043,4,22.31,9,0,0,0,3,3.039035690521386,-0.0440803,19.2,0.0003,,
,,,,,2543,,,,112,19.384207363237145,-13.281344697619602,255,19.283728600000003,4,22.61,9,0,0,0,3,14.344758613075934,-0.1590139,19.3,0.0003,,
,,,,,2618,,,,116,11.67984135777421,-7.844830742044406,252,18.272807040000004,4,22.16,10,0,0,0,3,7.844830742044406,-0.13553943,18.3,0.0003,,
,,,,,2709,,,,120,8.51624639613915,-10.199943481792241,248,18.395268220000002,5,22.37,10,0,0,0,3,10.199943481792241,-0.38211232,18.4,0.0003,,
,,,,,2782,,,,124,5.252713131671064,-3.5526190933438313,252,18.53711118,5,22.49,11,0,0,0,3,3.6375898308784533,0.09050716,18.5,0.0003,,
,,,,,2870,,,,128,5.552443752733112,-6.62471886265289,249,18.4557657,5,22.05,11,0,0,0,3,6.62471886265289,-0.34182692,18.5,0.0003,,
,,,,,2948,,,,132,17.67188937779371,-18.145678407598048,244,18.334975489999998,5,21.59,12,0,0,0,4,18.145678407598048,-0.29515108,18.3,0.0003,,
,,,,,3046,,,,136,4.184376994501539,-4.463102638268216,241,18.73257883,6,21.99,12,0,0,0,4,4.490279863103125,0.1399925,18.7,0.0003,,
,,,,,3117,,,,140,14.772489701599671,-10.647148279575491,237,18.69754313,6,21.86,13,0,0,0,4,10.647148279575491,-0.38743198,18.7,0.0003,,
,,,,,3220,,,,144,5.369866979260112,-3.6077269030692407,234,18.59218854,6,22.01,13,0,0,0,4,3.6533818434833147,-0.2214175,18.6,0.0003,,
,,,,,3345,,,,148,28.43719721682253,-40.59273610960813,232,19.188441500000003,7,22.41,14,0,0,0,4,40.59273610960813,-0.09823956,19.2,0.0003,,
,,,,,3416,,,,152,4.758492889346681,-4.200708649297552,228,18.60776698,7,22.07,14,0,0,0,4,4.200708649297552,0.020914944,18.6,0.0003,,
,,,,,3530,,,,156,4.332541352549823,-4.545452397348286,227,19.01111071,8,22.43,15,0,0,0,4,4.545452397348286,-0.15779735,19.0,0.0003,,
,,,,,3601,,,,160,5.487427477538482,-5.120706922840057,223,19.12729277,8,22.3,16,0,0,0,4,5.120706922840057,0.06499911,19.1,0.0003,,
,,,,,3703,,,,164,6.877621804503218,-9.282885694266215,220,18.868798099999996,9,22.29,16,0,0,0,4,9.282885694266215,-0.37367287,18.9,0.0003,,
,,,,,3788,,,,168,7.927876535401489,-7.028668622612509,223,18.068592980000002,9,21.89,16,0,0,0,5,7.028668622612509,-0.4057915,18.1,0.0003,,
,,,,,3864,,,,172,4.3868367634846965,-4.380438791057633,219,18.29702325,9,21.99,17,0,0,0,5,4.380438791057633,-0.25508732,18.3,0.0003,,
,,,,,3940,,,,176,8.371968500852839,-5.384911288297002,216,18.27818536,10,22.08,18,0,0,0,5,5.38517210797501,-0.08927164,18.3,0.0003,,
,,,,,4030,,,,180,24.77323942652417,-24.244477011820642,212,17.932684630000004,10,21.87,18,0,0,0,5,24.244477011820642,-0.23514676,17.9,0.0003,,
,,,,,4095,,,,184,4.440131113449162,-3.629243348143183,215,17.686767130000003,10,21.57,19,0,0,0,5,3.629243348143183,-0.58304924,17.7,0.0003,,
,,,,,4171,,,,188,9.97280745654008,-5.7981886600547075,211,17.553601360000002,11,21.55,19,0,0,0,5,5.8329970309884605,-0.29669896,17.6,0.0003,,
,,,,,4253,,,,192,14.705938954254574,-16.135222519636823,208,17.56501612,11,21.41,20,0,0,0,5,16.135222519636823,-0.12871304,17.6,0.0003,,
,,,,,4333,,,,196,8.24584051566351,-6.926670295953077,205,17.52723312,12,21.37,21,0,0,0,5,6.926670295953077,-0.29895213,17.5,0.0003,,
,,,,,4401,,,,200,7.064300615899411,-5.7254097188344435,202,17.462203239999997,12,21.27,21,0,0,0,5,5.7254097188344435,-0.05743943,17.5,0.0003,,
,,,,,4481,,,,204,6.913413814203581,-6.520676263896773,204,17.48026407,12,21.25,21,0,0,0,5,6.520676263896773,0.1509078,17.5,0.0003,,
,,,,,4554,,,,208,9.653394859090302,-9.133912910724188,201,17.58244173,13,21.3,22,0,0,0,6,9.133912910724188,-0.11935742,17.6,0.0003,,
,,,,,4651,,,,212,5.999218831545235,-5.129275673504854,199,17.533417109999995,13,21.08,23,0,0,0,6,5.129275673504854,-0.09275267,17.5,0.0003,,
,,,,,4747,,,,216,3.013462978488746,-3.4485819980211434,197,17.72021374,14,21.29,24,0,0,0,6,3.4485819980211434,-0.34155905,17.7,0.0003,,
,,,,,4807,,,,220,5.360291615235518,-3.819042299947646,194,17.38649707,15,20.98,24,0,0,0,6,3.819042299947646,-0.34117705,17.4,0.0003,,
,,,,,4932,,,,224,3.939367873433999,-3.734789281751861,192,17.85467795,15,21.5,25,0,0,0,6,4.349873115796254,-0.026333366,17.9,0.0003,,
,,,,,5008,,,,228,10.195085432689902,-8.809287877684598,190,17.66895091,16,21.38,26,0,0,0,6,8.809287877684598,-0.4252545,17.7,0.0003,,
,,,,,5091,,,,232,7.722212359287262,-8.546695009672312,192,17.38178624,16,21.43,26,0,0,0,6,8.546695009672312,-0.08795197,17.4,0.0003,,
,,,,,5144,,,,236,8.589628088467009,-6.645314560047792,188,17.029552799999998,17,20.98,27,0,0,0,6,6.645314560047792,-0.18932799,17.0,0.0003,,
,,,,,5226,,,,240,4.8470975545612225,-4.288190380781211,186,16.95787321,17,21.09,28,0,0,0,6,4.288190380781211,0.26506898,17.0,0.0003,,
,,,,,5347,,,,244,3.215440284116141,-1.4841825571832108,185,17.11723052,18,21.27,28,0,0,0,6,1.972797041028177,-0.41278598,17.1,0.0003,,
,,,,,5450,,,,248,8.672129464018667,-11.932010372656254,183,16.80270675,19,21.05,29,0,0,0,7,11.932010372656254,-0.24153154,16.8,0.0003,,
,,,,,5531,,,,252,4.406804129568369,-2.3675320252643477,180,16.8483062,19,21.15,30,0,0,0,7,2.415173603802847,-0.29579288,16.8,0.0003,,
,,,,,5595,,,,256,9.185475569028723,-7.733860935878355,182,16.323874419999996,19,20.65,30,0,0,0,7,7.733860935878355,-0.46833587,16.3,0.0003,,
,,,,,5667,,,,260,8.334116534886189,-6.748260221070756,179,16.049999380000003,20,20.66,31,0,0,0,7,6.748260221070756,0.00032447986,16.0,0.0003,,
,,,,,5757,,,,264,35.63981629274577,-32.09864063092618,177,16.444239709999998,21,20.54,32,0,0,0,7,32.09864063092618,-0.121763036,16.4,0.0003,,
,,,,,5874,,,,268,3.4703133221117777,-5.165702056534699,176,17.22827529,21,20.86,33,0,0,0,7,5.165702056534699,0.06391745,17.2,0.0003,,
,,,,,5945,,,,272,5.463472234064483,-3.9429707681981285,173,17.002666810000004,22,20.81,34,0,0,0,7,3.9429707681981285,-0.4567163,17.0,0.0003,,
,,,,,6036,,,,276,3.490811313410671,-2.580699695160558,171,17.06001172,23,20.96,35,0,0,0,7,2.5873456216413584,-0.06590151,17.1,0.0003,,
,,,,,6126,,,,280,4.784383829987455,-3.795924488870946,169,16.726710020000002,24,20.96,36,0,0,0,7,3.795924488870946,-0.02041771,16.7,0.0003,,
,,,,,6232,,,,284,9.043314682290967,-12.919743996506748,168,17.001477209999997,24,21.37,37,0,0,0,8,12.919743996506748,0.033640943,17.0,0.0003,,
,,,,,6347,,,,288,30.777348502072492,-27.025447183377647,166,17.618381049999996,25,21.76,38,0,0,0,8,27.025447183377647,-0.22086313,17.6,0.0003,,
,,,,,6447,,,,292,5.673594957689309,-5.470760678562345,164,17.7998147,26,21.94,39,0,0,0,8,5.470760678562345,-0.39466256,17.8,0.0003,,
,,,,,6532,,,,296,4.3153449839516975,-3.8773674630172645,162,17.908491950000002,27,21.99,40,0,0,0,8,3.8773674630172645,-0.3914919,17.9,0.0003,,
,,,,,6628,,,,300,9.033567248389321,-5.563178752182073,161,18.06507515,28,22.27,41,0,0,0,8,5.568672310699775,-0.068586774,18.1,0.0003,,
,,,,,6749,,,,304,5.4980519907217795,-7.819674100823954,160,18.375502739999998,29,22.68,42,0,0,0,8,7.819674100823954,-0.059633676,18.4,0.0003,,
,,,,,6846,,,,308,4.260068614466952,-4.339511658581221,158,18.56130792,29,22.92,43,0,0,0,8,4.339511658581221,0.06272191,18.6,0.0003,,
,,,,,6966,,,,312,4.066987743126519,-5.922131717273358,157,18.798023009999998,30,23.15,44,0,0,0,9,5.922131717273358,-0.30182856,18.8,0.0003,,
,,,,,7054,,,,316,6.332833975643415,-6.004006496989757,155,18.625937250000003,31,23.07,45,0,0,0,9,6.004006496989757,-0.37232536,18.6,0.0003,,
,,,,,7116,,,,320,7.528914785639521,-6.2261829891899705,153,18.724763260000003,32,23.09,46,0,0,0,9,6.2261829891899705,0.013552775,18.7,0.0003,,
,,,,,7189,,,,324,6.623456729923713,-4.411413474983557,154,18.02735377,32,22.57,46,0,0,0,9,4.411413474983557,-0.4419674,18.0,0.0003,,
,,,,,7279,,,,328,6.690949233144857,-7.325542364262541,152,18.23374936,33,22.71,47,0,0,0,9,7.325542364262541,-0.08035355,18.2,0.0003,,
,,,,,7346,,,,332,7.7151261095673815,-7.1306437461162195,151,18.34898809,34,22.55,48,0,0,0,9,7.1306437461162195,0.15378568,18.3,0.0003,,
,,,,,7412,,,,336,3.7243858756633466,-3.2298050915372962,149,18.43216655,35,22.68,49,0,0,0,9,3.2298050915372962,-0.12688816,18.4,0.0003,,
,,,,,7545,,,,340,24.2849572716606,-25.816553582966282,148,19.09157992,36,23.19,50,0,0,0,9,25.816553582966282,-0.2247346,19.1,0.0003,,
,,,,,7612,,,,344,5.934599223993708,-3.5988947860688594,146,18.922719790000002,37,22.65,51,0,0,0,9,3.6129586765603205,-0.203301,18.9,0.0003,,
,,,,,7686,,,,348,6.73245642847314,-4.971574643929959,147,18.3058311,37,22.36,52,0,0,0,9,5.027497966874593,-0.42468023,18.3,0.0003,,
,,,,,7751,,,,352,6.094325709613158,-4.648779025108648,145,18.166368190000004,38,22.2,53,0,0,0,9,4.648779025108648,-0.11381814,18.2,0.0003,,
,,,,,7845,,,,356,3.9108949944802793,-1.5004700079166429,144,18.16628222,39,22.5,54,0,0,0,10,2.010551671789842,-0.31441504,18.2,0.0003,,
,,,,,7948,,,,360,8.35014328360855,-8.657932841200573,143,18.89033256,40,22.81,55,0,0,0,10,8.657932841200573,-0.260558,18.9,0.0003,,
,,,,,8022,,,,364,6.15303637889474,-4.4573221458240475,141,18.406207260000002,41,22.65,56,0,0,0,10,4.546855246518786,-0.10086013,18.4,0.0003,,
,,,,,8119,,,,368,12.231417199561548,-11.74251944385889,140,17.45630605,42,22.45,57,0,0,0,10,11.74251944385889,-0.0611319,17.5,0.0003,,
,,,,,8190,,,,372,8.131547680173712,-4.841155422539876,141,17.38717818,42,22.45,57,0,0,0,10,4.841155422539876,-0.3259982,17.4,0.0003,,
,,,,,8296,,,,376,11.158438547672636,-11.868112680517633,140,17.52712829,43,22.6,59,0,0,0,10,11.868112680517633,-0.0144619495,17.5,0.0003,,
,,,,,8409,,,,380,15.782748901672337,-17.094281961143714,136,17.7124686,45,22.83,61,0,0,0,10,17.094281961143714,-0.4516812,17.7,0.0003,,
,,,,,8530,,,,384,13.874090704140555,-20.2171301285725,135,18.277364620000004,46,22.98,62,0,0,0,10,20.2171301285725,-0.25245684,18.3,0.0003,,
,,,,,8614,,,,388,4.072612639580437,-4.461472473878789,134,17.90763325,47,22.67,64,0,0,0,11,4.461472473878789,-0.32320783,17.9,0.0003,,
,,,,,8686,,,,392,4.224580126592604,-3.26603190891752,135,17.44116412,47,22.39,64,0,0,0,11,3.26603190891752,-0.6001424,17.4,0.0003,,
,,,,,8775,,,,396,6.829410475506799,-7.682764913986234,134,17.34190655,48,22.43,65,0,0,0,11,7.682764913986234,0.077968836,17.3,0.0003,,
,,,,,8853,,,,400,2.7650478353991446,-1.9466826288239742,132,17.22778026,49,22.25,66,1,0,0,11,2.1239918103897457,-0.2577357,17.2,0.0003,,
,,,,,8913,,,,404,7.687119853921415,-5.428182893028489,131,16.67420903,51,21.64,67,1,0,0,11,5.428182893028489,-0.426599,16.7,0.0003,,
,,,,,8994,,,,408,14.792199722349869,-15.304963955072246,132,16.57018703,51,21.48,68,1,0,0,11,15.304963955072246,-0.360274,16.6,0.0003,,
,,,,,9082,,,,412,6.256295756322207,-6.105672225744606,130,16.42292001,52,21.16,69,1,0,0,11,6.105672225744606,-0.32640356,16.4,0.0003,,
,,,,,9172,,,,416,14.942889414050025,-12.73971410292175,129,16.540776530000002,53,21.18,70,1,0,0,11,12.73971410292175,-0.007825769,16.5,0.0003,,
,,,,,9252,,,,420,6.953805650330908,-5.88046512007847,128,16.537810999999998,54,21.36,71,1,0,0,11,5.88046512007847,-0.43512222,16.5,0.0003,,
,,,,,9329,,,,424,6.0256665358835555,-5.486195610066195,127,16.62902014,55,21.4,73,1,0,0,11,5.486195610066195,0.07368947,16.6,0.0003,,
,,,,,9468,,,,428,8.834561131719713,-13.366560894804678,126,16.68668633,56,21.89,74,1,0,0,12,13.366560894804678,-0.39099944,16.7,0.0003,,
,,,,,9557,,,,432,13.630243784355901,-13.822271761941,125,16.913043520000002,58,22.11,76,1,0,0,12,13.822271761941,-0.12954608,16.9,0.0003,,
,,,,,9648,,,,436,18.862915200991214,-19.66094250972228,124,17.234809090000002,59,22.36,77,1,0,0,12,19.66094250972228,-0.36238447,17.2,0.0003,,
,,,,,9704,,,,440,7.516562194846799,-4.775425568228036,123,16.476538410000003,60,21.59,78,1,0,0,12,4.775425568228036,-0.2759652,16.5,0.0003,,
,,,,,9781,,,,444,3.6153053462406874,-3.702986440654457,123,16.855137470000003,60,21.69,78,1,0,0,12,3.702986440654457,0.1447385,16.9,0.0003,,
,,,,,9865,,,,448,3.5964345256147237,-2.380259015080834,122,17.11298456,61,21.79,80,1,0,0,12,2.4820611815361033,-0.39102834,17.1,0.0003,,
,,,,,9977,,,,452,7.911848326938708,-8.124415168059413,121,17.55867497,62,22.26,81,1,0,0,12,8.124415168059413,-0.24747714,17.6,0.0003,,
0,11.0,-1.7813576,0.7,-0.07587913947423601,10001,0.853944403801292,0.64878845,0.6578022727272728,,,,,,,,,,,,,,,,,,
,,,,,10058,,,,456,10.798250796052436,-9.407363075704362,120,17.67043987,64,22.13,83,1,0,0,12,9.407363075704362,-0.05512608,17.7,0.0003,,
,,,,,10286,,,,460,31.908016516100357,-59.17769095989158,118,19.35841237,66,23.38,86,1,0,0,13,59.17769095989158,-0.30781537,19.4,0.0003,,
,,,,,10355,,,,464,5.1785694497904915,-4.640037907943158,117,19.286799490000003,68,23.33,87,1,0,0,13,4.640037907943158,-0.18961383,19.3,0.0003,,
,,,,,10440,,,,468,10.520828667952882,-8.648752761279672,116,19.365410369999996,69,23.21,89,1,0,0,13,8.648752761279672,-0.2778589,19.4,0.0003,,
,,,,,10538,,,,472,9.78894998884015,-9.50001752937759,116,19.588153149999997,70,23.48,90,1,0,0,13,9.50001752937759,-0.21822685,19.6,0.0003,,
,,,,,10630,,,,476,4.463509083874945,-5.048402652276158,115,19.55033473,72,23.34,92,1,0,0,13,5.048402652276158,-0.08159851,19.6,0.0003,,
