#{"t_start": 1651643624.4482586, "env_id": "Hopper-v3"}
r,l,t
28.033912,37,477.265884
6.211374,11,477.306946
12.531611,14,477.339238
11.097713,27,477.403444
14.214602,16,481.194862
27.040098,25,481.247094
41.204573,33,481.323399
13.53026,16,481.362594
10.623965,15,481.396769
23.222541,22,485.229346
14.409757,16,485.273571
9.400299,21,485.321146
21.728069,20,485.360974
9.363166,14,485.398665
49.30031,42,489.256857
291.968329,181,497.161354
18.467133,46,497.288163
8.461422,12,497.329959
8.583045,11,497.353649
10.04622,12,497.384323
11.049458,15,501.22807
20.519293,29,501.290315
30.839117,30,501.346046
10.624472,14,501.391098
8.314912,12,501.41566
12.324496,15,505.242504
13.97827,27,505.303718
14.297106,43,505.399302
21.325099,21,505.455971
10.007443,16,509.307787
47.001828,42,509.403033
36.20547,40,509.500628
18.643638,31,513.401439
40.451295,32,513.480382
11.679682,13,513.522989
21.673626,21,513.571314
28.38687,23,517.441249
39.689795,32,517.491615
12.2767,19,517.531912
33.681263,50,521.495769
13.850356,29,521.544374
13.248662,14,521.565358
18.120554,22,521.618469
11.267215,19,521.665905
29.964338,28,525.590976
9.045922,12,525.620457
14.177566,16,525.659461
4.582766,13,525.684897
53.957963,48,529.690678
14.097917,25,529.734239
29.83168,26,529.766154
21.942447,20,529.806022
22.473849,35,533.813963
80.784323,48,533.930224
18.592717,19,533.988399
12.346542,21,537.967686
20.129843,19,538.018936
8.800747,11,538.05096
11.343403,16,538.091903
55.835566,46,542.126623
33.964579,32,542.17499
7.117602,9,542.204394
6.924201,10,542.231828
15.9566,19,542.277429
11.265325,14,542.313231
10.95906,13,542.335128
7.912433,16,546.364603
12.329503,20,546.405686
16.512324,19,546.452396
9.041486,13,546.485653
11.550848,15,546.525648
13.740839,26,550.590833
48.550139,46,550.697453
12.21057,15,550.741243
8.740421,12,550.773211
48.270936,40,554.865252
7.993986,15,554.909539
9.476171,17,554.950985
21.500216,21,555.001435
99.233592,69,559.151189
11.479122,16,559.203669
13.537411,17,559.243258
8.788226,14,559.268923
11.041654,12,563.280715
29.522744,38,563.358777
27.444104,44,563.434526
12.997168,17,567.487282
8.763176,20,567.537254
10.26372,12,567.567542
37.792496,39,567.647667
11.511776,15,567.677798
36.882999,23,576.874678
38.442237,22,576.941704
40.196688,23,577.005236
38.769836,22,577.070969
38.440721,22,577.150027
52.297636,30,583.997299
53.898018,31,584.05595
49.431752,28,584.122328
43.699643,25,590.963973
43.82967,25,591.041395
42.322992,24,591.116543
42.231184,24,591.198633
43.722869,25,598.115938
41.586287,24,598.196869
41.812902,24,598.263613
43.741011,25,598.344691
38.579416,22,605.184366
41.474312,24,605.261028
39.816116,23,605.338078
39.765675,23,605.409719
38.02284,22,605.456026
38.160336,22,612.284416
39.810364,23,612.355608
38.302807,22,612.427872
38.389306,22,612.496298
40.418192,23,619.37911
38.531525,22,619.439471
38.100695,22,619.506294
38.305018,22,619.574406
38.884123,22,619.646905
39.473886,23,626.574126
40.893368,24,626.632431
41.170644,24,626.703936
41.204444,24,626.78065
